id,electricity_unit,water_unit,otherfee,parking_unit,room_code,room_id,price,house_name,is_allow_electric_car,electricity_fee,water_fee,card_fee,washing_machine_fee,parking_fee,garbage_fee,card_unit,garbage_unit,has_wifi,address,amenities,last_update,created_at,updated_at,latitude,longitude
322fade2-e280-491e-8488-91d8f6527533,/kWh,/ng,0,/xe,409,2b0b1262-0e57-4138-98b8-37c34e92c070,3400000,31A ĐƯỜNG SỐ 8,Chưa xác định,4000,100000,0,2000,100000,210000,/ng,/ph,True,"31A Đường số 8, Phường Tăng Nhơn Phú A, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Sinh viên | \nVị trí: Đường số 8 | Lê Văn Việt | Man Thiện | Giáp Khu CNC (gen_random_uuid(), 5p) | Cách Học viện Bưu chính (gen_random_uuid(), 3p) | \nTiện ích: Học viện Bưu chính | Chợ đêm Man Thiện | Công viên | \nThực tế: Gần trường, thuận tiện đi học""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8674108,106.8045197
382b590a-58aa-4bec-a330-7c2ad4ecc273,/kWh,/ng,0,/xe,304,2d59a940-d563-463d-8d6e-28c27c156e25,3000000,30/1 NGUYỄN TRỌNG TRÍ,false,4000,100000,0,0,0,150000,/ng,/ph,False,"30/1 Nguyễn Trọng Trí, Phường An Lạc, Quận Bình Tân, Thành phố Hồ Chí Minh","""Quận Bình Tân - PHÙ HỢP Sinh viên | \nVị trí: Kinh Dương Vương | Hồ Học Lãm | Võ Văn Kiệt | Giáp Quận 8 (gen_random_uuid(), 5p) | Cách Bến xe Miền Tây (gen_random_uuid(), 2p) | \nTiện ích: ĐH Kinh tế Tài chính | Siêu thị BigC | Công viên Phú Lâm | \nThực tế: Kết nối đại lộ Võ Văn Kiệt nhanh""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.773806,106.6471276
399e3421-d0ad-45e8-8d37-3dbabbfa846b,/kWh,/m3,0,/xe,303,2e3bf1d0-3300-4d0f-aefa-f2c8bb9b5bc3,3500000,42A MÃ LÒ,Chưa xác định,3900,29000,0,0,100000,150000,/ng,/ph,False,"42A MÃ LÒ, Phường Bình Trị Đông A, Quận Bình Tân, Thành phố Hồ Chí Minh","""Quận Bình Tân - PHÙ HỢP Người đi làm | \nVị trí: Mã Lò | Hương Lộ 2 | Tỉnh Lộ 10 | Giáp Quận 6 (gen_random_uuid(), 10p) | Cách AEON Mall (gen_random_uuid(), 5p) | \nTiện ích: Trường THCS Bình Trị Đông | Chợ Lê Đình Cẩn | Công viên | \nThực tế: Gần trung tâm thương mại""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7703543,106.5995759
3a75a82d-09e0-46ec-91e8-d1ed6b9d84b4,/kWh,/ng,0,/xe,301,2efed717-03c7-495e-bf43-307d4cb8a405,6500000,355/7 LÊ VĂN LƯƠNG,false,4000,100000,0,0,100000,200000,/ng,/ph,False,"355/7 Lê Văn Lương, Phường Tân Hưng, Quận 7, Thành phố Hồ Chí Minh","""Quận 7 - PHÙ HỢP [SINH VIÊN & NGƯỜI ĐI LÀM Q4, Q1] | \nVị trí: Lê Văn Lương | Nguyễn Thị Thập | Trần Xuân Soạn | Giáp Quận 4 (gen_random_uuid(), 3p) | Cách Lotte Mart (gen_random_uuid(), 2p) | \nTiện ích: ĐH Tôn Đức Thắng - Rmit | Lotte Mart | BV FV | \nThực tế: Thiên đường ẩm thực sinh viên, đi Q4 rất gần.""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7282649,106.7126125
3b1bbe4d-3f89-4515-8fd6-f463caf9666a,/kWh,/ng,0,/xe,402,301424da-844e-4ee7-afb9-d266907ca0d8,3000000,258 TRƯỜNG CHINH,false,3600,80000,0,60000,0,150000,/ng,/ph,False,"258 Trường Chinh, Phường Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh","""Quận 12 - PHÙ HỢP SHOWROOM\nVị trí: Trường Chinh | Đông Hưng Thuận | Gần Cầu Tham Lương \nTiện ích: Trạm Metro số 2 | BigC Pandora | KCN Tân Bình \nThực tế: Trục đường huyết mạch cửa ngõ Tây Bắc, mặt tiền rộng, quảng bá cực tốt""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8308138,106.6222679
3ce8f722-4de8-4c6e-8a38-495db651b08b,/kWh,/ng,0,/xe,P104C,30d45991-e70d-4946-9573-78f767f482a9,4700000,41A THẠNH MỸ LỢI,Chưa xác định,0,0,0,0,0,0,/ng,/ph,False,"41A Thạnh Mỹ Lợi, Phường Cát Lái, TP.HCM, Phường Cát Lái, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Chuyên gia | \nVị trí: Thạnh Mỹ Lợi | Đồng Văn Cống | Mai Chí Thọ | Giáp Quận 1 (gen_random_uuid(), 15p) | Cách Cảng Cát Lái (gen_random_uuid(), 5p) | \nTiện ích: Trường Tiểu học Cát Lái | Siêu thị | Công viên Cát Lái | \nThực tế: N gian yên tĩnh""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7779824,106.7612965
3d05578c-472c-449c-9a81-1c20f36cd0b5,/kWh,/m3,170000,/xe,121B1,310eb919-0fea-4687-9ac1-7993d075803f,2300000,KHU B/B1/C/C1 ĐƯỜNG SỐ 2,Chưa xác định,4000,25000,0,20000,120000,0,/ng,/ph,True,"Khu B/B1/C/C1 đường số 2, KP Phước Hiệp, Phường Trường Thạnh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Gia đình | \nVị trí: Đường số 2 | Nguyễn Duy Trinh | Lã Xuân Oai | Giáp Khu CNC (gen_random_uuid(), 10p) | Cách KĐT Đông Tăng Long (gen_random_uuid(), 3p) | \nTiện ích: Trường Quốc tế | Chợ Trường Thạnh | Công viên Đông Tăng Long | \nThực tế: N gian sống xanh""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7662508,106.7042994
3ecc6b30-e651-4aa4-bb3d-efec42ba4f20,/kWh,/ph,0,/xe,P108,33bb2701-2176-4eb1-ac81-99978e1af5e5,2000000,PHÒNG TRỌ 176,Chưa xác định,4000,30000,50000,0,80000,80000,/ng,/ph,True,"176 Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh",,,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.73785,106.729695
3fad7721-77f6-4294-986d-07c2a5b4d2ec,/kWh,/ng,0,/xe,MR109-304,38cb1eef-4b66-4c8e-b6f3-5e38a04eb518,6990000,38/3-5-7 NGUYỄN VĂN TRỖI,Chưa xác định,4000,120000,0,0,100000,200000,/ng,/ph,False,"38/3-5-7 Nguyễn Văn Trỗi, Phường 04, Quận Phú Nhuận, Thành phố Hồ Chí Minh","""Quận Phú Nhuận - PHÙ HỢP Dân văn phòng | \nVị trí: Nguyễn Văn Trỗi | Hoàng Văn Thụ | Huỳnh Văn Bánh | Giáp Quận 1 (gen_random_uuid(), 5p) | Cách Sân bay Tân Sơn Nhất (gen_random_uuid(), 10p) | \nTiện ích: ĐH Tài nguyên | Siêu thị Co.opmart | Công viên Hoàng Văn Thụ | \nThực tế: Giao thông thuận lợi""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8010061,106.6797643
4060eacd-c5ce-478e-99a6-5e06bc00264e,/kWh,/m3,150000,/xe,B209,39bf6b8b-06d0-4e92-a765-7fb4b32d7207,4400000,32/40 VÕ VĂN HÁT,Chưa xác định,3800,22000,0,30000,100000,0,/ng,/ph,True,"32/40 Võ Văn Hát, Phường Long Trường, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Sinh viên | \nVị trí: Võ Văn Hát | Lã Xuân Oai | Nguyễn Duy Trinh | Giáp Khu CNC (gen_random_uuid(), 7p) | Cách ĐH Tài chính - Marketing (gen_random_uuid(), 3p) | \nTiện ích: ĐH Tài chính - Marketing | Chợ Long Trường | Công viên Long Trường | \nThực tế: Thuận tiện đi học, làm việc""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8160442,106.8091373
40952032-9f78-4225-974e-f2ee06904c83,/kWh,/ng,0,/xe,301,3cc6f7b7-516a-47a6-a458-71824f31322b,3800000,241 AN DƯƠNG VƯƠNG,false,3800,100000,0,0,120000,150000,/ng,/ph,True,"241 An Dương Vương, Phường An Lạc, Quận Bình Tân, Thành phố Hồ Chí Minh","""Quận Bình Tân - PHÙ HỢP Dân văn phòng | \nVị trí: An Dương Vương | Võ Văn Kiệt | Kinh Dương Vương | Giáp Quận 8 (gen_random_uuid(), 3p) | Cách Bến xe Miền Tây (gen_random_uuid(), 5p) | \nTiện ích: ĐH Công nghệ TP.HCM | Chợ An Dương Vương | Công viên | \nThực tế: Thuận tiện di chuyển""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.773806,106.6471276
40a59d5e-f221-4214-bdcc-c629d6785d1f,/kWh,/ng,0,/xe,313,3e540991-b889-4ec1-908e-0b9af7b1ef05,2300000,54 ĐƯỜNG SỐ 57C,false,3500,0,0,0,80000,160000,/ng,/ng,True,"54 Đường Số 57C, Phường Tân Tạo, Quận Bình Tân, Thành phố Hồ Chí Minh",,,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7510379,106.5918016
428cdf60-c97c-41ca-b1f9-15fe15a6e90f,/kWh,/ng,200000,/xe,101,3f3eea83-df2a-4a38-8f0e-2221c70177d9,4700000,36/4/3 HUỲNH VĂN NGHỆ,false,4000,100000,0,0,0,0,/ng,/ph,True,"36/4/3 HUỲNH VĂN NGHỆ, Phường 15, Quận Tân Bình, Thành phố Hồ Chí Minh","""Quận Tân Bình - PHÙ HỢP Người đi làm | \nVị trí: Huỳnh Văn Nghệ | Phạm Văn Bạch | Trường Chinh | Giáp Gò Vấp (gen_random_uuid(), 3p) | Cách Sân bay Tân Sơn Nhất (gen_random_uuid(), 10p) | \nTiện ích: ĐH Công nghiệp | Chợ Phạm Văn Bạch | Công viên Gia Định | \nThực tế: Thuận tiện di chuyển và mua sắm""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7989297,106.7209052
43a95e7b-3e33-4631-97b0-ed49c9412513,/kWh,/ph,0,/xe,P203,40524e67-b7a5-48f8-a34e-7c3b6cf3c021,6700000,606/62 - 64 ĐƯỜNG 3/2,Chưa xác định,4000,100000,0,0,0,200000,/ng,/ph,False,"606/62 - 64 Đường 3/2, Phường 14, Quận 10, Thành phố Hồ Chí Minh","""Vị trí: Hẻm xe tải thông thoáng | \nThực tế: Hẻm kinh doanh mạnh, nhiều văn phòng, kho hàng nội thất | \nTiện ích: BV Trưng Vương, ĐH Bách Khoa, SVĐ Phú Thọ.""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8187622,106.7068282
445e1f71-13ef-402b-95dd-66053b2f4509,/kWh,/m3,0,/xe,101,436b8540-c4c9-40f4-9f53-8c154cf7ab35,6300000,76/2P LÊ VĂN CHÍ,Có. ,4000,22000,0,0,100000,150000,/ng,/ph,True,"76/2P LÊ VĂN CHÍ, Phường Linh Trung, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Sinh viên | \nVị trí: Lê Văn Chí | Hoàng Diệu 2 | Xa lộ Hà Nội | Giáp Bình Dương (gen_random_uuid(), 5p) | Cách Làng ĐH Quốc gia (gen_random_uuid(), 5p) | \nTiện ích: ĐH Sư phạm Kỹ thuật | Chợ Linh Trung | Công viên | \nThực tế: Gần trường, thuận tiện""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8646624,106.7619536
465d64fc-7aca-4a6e-a0b4-b2c2b2968a99,/kWh,/ng,0,/xe,NAM10,45661c5a-ed12-4e8e-88be-d8c617a1835b,1700000,159/16 NGÔ QUYỀN,Chưa xác định,0,0,0,0,300000,0,/ng,/ph,True,"159/16 Ngô Quyền, Phường 06, Quận 10, Thành phố Hồ Chí Minh","""\nVị trí: Gần Nguyễn Chí Thanh | \nThực tế: Khu vực tập trung người Hoa, buôn bán tấp nập | \nTiện ích: Chợ Nguyễn Tri Phương, BV Chợ Rẫy, SVĐ Thống Nhất.""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7545571,106.6336213
4723f491-5746-4da9-8094-09705b13304d,/kWh,/ng,0,/xe,509,467d26a3-7da8-4987-ae16-2a4885b39405,3400000,31A ĐƯỜNG SỐ 8,Chưa xác định,4000,100000,0,2000,100000,210000,/ng,/ph,True,"31A Đường số 8, Phường Tăng Nhơn Phú A, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Sinh viên | \nVị trí: Đường số 8 | Lê Văn Việt | Man Thiện | Giáp Khu CNC (gen_random_uuid(), 5p) | Cách Học viện Bưu chính (gen_random_uuid(), 3p) | \nTiện ích: Học viện Bưu chính | Chợ đêm Man Thiện | Công viên | \nThực tế: Gần trường, thuận tiện đi học""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8674108,106.8045197
4773640d-205b-45eb-8ffe-d1ecfa6d6a5f,/kWh,/ng,0,/xe,MR109-303,46ac5746-c3e4-48ac-8111-9200c23b3141,6990000,38/3-5-7 NGUYỄN VĂN TRỖI,Chưa xác định,4000,120000,0,0,100000,200000,/ng,/ph,False,"38/3-5-7 Nguyễn Văn Trỗi, Phường 04, Quận Phú Nhuận, Thành phố Hồ Chí Minh","""Quận Phú Nhuận - PHÙ HỢP Dân văn phòng | \nVị trí: Nguyễn Văn Trỗi | Hoàng Văn Thụ | Huỳnh Văn Bánh | Giáp Quận 1 (gen_random_uuid(), 5p) | Cách Sân bay Tân Sơn Nhất (gen_random_uuid(), 10p) | \nTiện ích: ĐH Tài nguyên | Siêu thị Co.opmart | Công viên Hoàng Văn Thụ | \nThực tế: Giao thông thuận lợi""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8010061,106.6797643
487eb873-9581-49a3-ae45-d23fd277ffcd,/kWh,/ng,0,/xe,P409,470699c2-733d-4e9f-a41f-06f19b908c66,4100000,16 LÊ THỊ CHỢ,Chưa xác định,4000,100000,0,0,120000,200000,/ng,/ph,True,"16 Lê Thị Chợ, Phường Phú Thuận, Quận 7, Thành phố Hồ Chí Minh","""Quận 7 - PHÙ HỢP [NVVP & GIA ĐÌNH] | \nVị trí: Lê Thị Chợ | Huỳnh Tấn Phát | Đào Trí | Giáp Quận 4 (gen_random_uuid(), 15p) | Cách Crescent Mall (gen_random_uuid(), 5p) | \nTiện ích: ĐH Duy Tân | Crescent Mall | BV Pháp Việt | \nThực tế: Hẻm an ninh, sạch sẽ, chuẩn sống Phú Mỹ Hưng.""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.73785,106.729695
4cce5a7b-b121-43c4-8b92-0079d1424f6e,/kWh,/ng,0,/xe,08,48922aee-ec95-4a01-986e-633df983d7c1,2600000,41 ĐƯỜNG 10B,false,3500,100000,0,0,0,120000,/ng,/ph,True,"41 Đường 10b, Phường Bình Hưng Hoà B, Quận Bình Tân, Thành phố Hồ Chí Minh","""Quận Bình Tân - PHÙ HỢP Người đi làm | \nVị trí: Quốc lộ 1A | Mã Lò | Tỉnh Lộ 10 | Giáp Tân Phú (gen_random_uuid(), 10p) | Cách AEON Mall Tân Phú (gen_random_uuid(), 10p) | \nTiện ích: Trường THCS Bình Hưng Hòa | Chợ Bình Hưng Hòa | Công viên | \nThực tế: Yên tĩnh và thoáng mát""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7703543,106.5995759
4ce81d04-a2e8-4e77-ac88-caaec93952de,/kWh,/ng,0,/xe,P504,494999b4-f75e-46de-874a-580cdb696f7a,4100000,16 LÊ THỊ CHỢ,Chưa xác định,4000,100000,0,0,120000,200000,/ng,/ph,False,"16 Lê Thị Chợ, Phường Phú Thuận, Quận 7, Thành phố Hồ Chí Minh","""Quận 7 - PHÙ HỢP [NVVP & GIA ĐÌNH] | \nVị trí: Lê Thị Chợ | Huỳnh Tấn Phát | Đào Trí | Giáp Quận 4 (gen_random_uuid(), 15p) | Cách Crescent Mall (gen_random_uuid(), 5p) | \nTiện ích: ĐH Duy Tân | Crescent Mall | BV Pháp Việt | \nThực tế: Hẻm an ninh, sạch sẽ, chuẩn sống Phú Mỹ Hưng.""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.73785,106.729695
4ced7799-d6cb-4049-8248-d66ba35cd556,/kWh,/ng,0,/xe,306,49cf0e6a-2b12-4e6b-b669-7e1b0dc3ae5c,4500000,48/4 ĐÔNG HƯNG THUẬN 40,false,3800,100000,0,0,0,180000,/ng,/ph,False,"48/4 Đông Hưng Thuận 40, Phường Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh","""Quận 12 - PHÙ HỢP Ở/VP\nVị trí: Đông Hưng Thuận 40 | Gần Nguyễn Văn Quá (gen_random_uuid(), 2p) \nTiện ích: Trường học | Chợ đêm | Bách Hóa Xanh \nThực tế: Hẻm thông xe hơi, khu dân cư ổn định, hạ tầng hoàn thiện""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8612652,106.6642083
4da03516-783b-48f4-bfe3-84dd9e8a8dca,/kWh,/ng,0,/xe,P.001,49ff738c-047a-469d-82bf-b54996fe66cd,6500000,25 LONG THÀNH MỸ,false,3500,120000,0,0,0,0,/ng,/ph,False,"25 Long Thành Mỹ, Phường Long Bình, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Công nhân | \nVị trí: Nguyễn Xiển | Lê Văn Việt | Hoàng Hữu Nam | Giáp Dĩ An (gen_random_uuid(), 5p) | Cách Khu CNC (gen_random_uuid(), 10p) | \nTiện ích: ĐH Giao thông Vận tải | Chợ Long Bình | Công viên | \nThực tế: Gần khu công nghệ cao""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8457244,106.8249973
4fd0cb16-19a6-43f2-a65c-a119b5aec21d,/kWh,/ng,0,/xe,204,4cd5d1b7-9e13-417e-ad63-3cd3b8824835,4000000,206/8 ĐỒNG ĐEN,Chưa xác định,3800,100000,0,0,0,150000,/ng,/ph,True,"206/8 Đồng Đen, Phường 14, Quận Tân Bình, Thành phố Hồ Chí Minh","""Quận Tân Bình - PHÙ HỢP Dân văn phòng | \nVị trí: Đồng Đen | Trường Chinh | Âu Cơ | Giáp Quận 11 (gen_random_uuid(), 5p) | Cách Sân bay Tân Sơn Nhất (gen_random_uuid(), 10p) | \nTiện ích: ĐH Bách Khoa | Chợ Tân Bình | Bệnh viện Tân Phú | \nThực tế: Giao thông thuận tiện, sầm uất""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7907995,106.6984717
5447b933-6ee8-45a2-b093-e7c38123f8f8,/kWh,/m3,0,/xe,309H,4d34f4bf-788b-44d7-84c5-62decf69a49a,3200000,KHU H-HẺM 28 LÒ LU,Chưa xác định,3800,22000,0,20000,100000,150000,/ng,/ph,False,"TÀI LỘC KHU H, Phường Trường Thạnh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Gia đình | \nVị trí: Vành Đai 3 | Lã Xuân Oai | Nguyễn Duy Trinh | Giáp Khu CNC (gen_random_uuid(), 7p) | Cách KĐT Đông Tăng Long (gen_random_uuid(), 2p) | \nTiện ích: Trường Quốc tế | Siêu thị | Công viên Đông Tăng Long | \nThực tế: N gian sống xanh""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8231718,106.6280221
5470aef8-f4fd-49b8-af38-f6cb74c2d117,/kWh,/m3,150000,/xe,2101B,4d4f8fe5-0894-4830-a281-fdb46cedd5bd,2300000,504/58 KINH DƯƠNG VƯƠNG,false,3500,20000,0,0,120000,0,/ng,/ng,False,"504/58 KINH DƯƠNG VƯƠNG, Phường An Lạc, Quận Bình Tân, Thành phố Hồ Chí Minh","""Quận Bình Tân - PHÙ HỢP Dân văn phòng | \nVị trí: Kinh Dương Vương | Hồ Học Lãm | Võ Văn Kiệt | Giáp Quận 8 (gen_random_uuid(), 5p) | Cách Bến xe Miền Tây (gen_random_uuid(), 5p) | \nTiện ích: ĐH Công nghệ TP.HCM | Siêu thị BigC | Công viên Phú Lâm | \nThực tế: Kết nối đại lộ nhanh chóng""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.773806,106.6471276
5484410f-b50b-428d-8c1c-1062c911e671,/kWh,/ng,0,/xe,NAM3,4dc2f7e8-a26c-4ba6-a24f-b472c95a6e66,1700000,159/16 NGÔ QUYỀN,Chưa xác định,0,0,0,0,300000,0,/ng,/ph,True,"159/16 Ngô Quyền, Phường 06, Quận 10, Thành phố Hồ Chí Minh","""\nVị trí: Gần Nguyễn Chí Thanh | \nThực tế: Khu vực tập trung người Hoa, buôn bán tấp nập | \nTiện ích: Chợ Nguyễn Tri Phương, BV Chợ Rẫy, SVĐ Thống Nhất.""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7545571,106.6336213
54b470c4-c9d5-47e1-b8fe-daee0da858e5,/kWh,/ng,0,/xe,407,52ab4cc3-5482-4c07-a76b-a551c0dbbd3e,4500000,48/4 ĐÔNG HƯNG THUẬN 40,false,3800,100000,0,0,0,180000,/ng,/ph,False,"48/4 Đông Hưng Thuận 40, Phường Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh","""Quận 12 - PHÙ HỢP Ở/VP\nVị trí: Đông Hưng Thuận 40 | Gần Nguyễn Văn Quá (gen_random_uuid(), 2p) \nTiện ích: Trường học | Chợ đêm | Bách Hóa Xanh \nThực tế: Hẻm thông xe hơi, khu dân cư ổn định, hạ tầng hoàn thiện""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8612652,106.6642083
55454a04-a6c5-463c-b742-aec0c06bb74c,/kWh,/ng,0,/xe,505,546a3413-1750-4122-95d7-a9136008d9a6,3000000,258 TRƯỜNG CHINH,false,3600,80000,0,60000,0,150000,/ng,/ph,False,"258 Trường Chinh, Phường Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh","""Quận 12 - PHÙ HỢP SHOWROOM\nVị trí: Trường Chinh | Đông Hưng Thuận | Gần Cầu Tham Lương \nTiện ích: Trạm Metro số 2 | BigC Pandora | KCN Tân Bình \nThực tế: Trục đường huyết mạch cửa ngõ Tây Bắc, mặt tiền rộng, quảng bá cực tốt""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8308138,106.6222679
57633a8a-5637-4d00-801d-0a2ab1f7452f,/kWh,/ng,0,/xe,TRỆT,54aa1c00-ca38-41b2-8591-aaff7256aac8,7000000,15 ĐƯỜNG SỐ 64-CL,false,4000,100000,0,0,0,200000,/ng,/ph,True,"15 Đường Số 64-CL, Phường Cát Lái, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Chuyên gia | \nVị trí: Đường 64-CL | Nguyễn Thị Định | Đồng Văn Cống | Giáp Quận 1 (gen_random_uuid(), 15p) | Cách Cảng Cát Lái (gen_random_uuid(), 5p) | \nTiện ích: Trường Tiểu học Cát Lái | Siêu thị | Công viên Cát Lái | \nThực tế: N gian yên tĩnh, gần nơi làm việc""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7742891,106.7945069
584946ee-b0e8-4d7d-a4c8-e8310ac58443,/kWh,/ng,0,/xe,403,55d29374-b356-4b88-8f81-2dc665e12862,2900000,258 TRƯỜNG CHINH,false,3600,80000,0,60000,0,150000,/ng,/ph,False,"258 Trường Chinh, Phường Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh","""Quận 12 - PHÙ HỢP SHOWROOM\nVị trí: Trường Chinh | Đông Hưng Thuận | Gần Cầu Tham Lương \nTiện ích: Trạm Metro số 2 | BigC Pandora | KCN Tân Bình \nThực tế: Trục đường huyết mạch cửa ngõ Tây Bắc, mặt tiền rộng, quảng bá cực tốt""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8308138,106.6222679
589c52fd-d369-445b-ae62-ff0abb8c3f36,/kWh,/ng,0,/xe,405,56c2a39d-5e6b-408a-954a-db09a20d5374,4300000,48/4 ĐÔNG HƯNG THUẬN 40,false,3800,100000,0,0,0,180000,/ng,/ph,False,"48/4 Đông Hưng Thuận 40, Phường Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh","""Quận 12 - PHÙ HỢP Ở/VP\nVị trí: Đông Hưng Thuận 40 | Gần Nguyễn Văn Quá (gen_random_uuid(), 2p) \nTiện ích: Trường học | Chợ đêm | Bách Hóa Xanh \nThực tế: Hẻm thông xe hơi, khu dân cư ổn định, hạ tầng hoàn thiện""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8612652,106.6642083
59633260-a2cc-459d-bac0-f76f1221bbc6,/kWh,/ng,0,/xe,209,578ff8eb-4ec0-44f9-b76f-1f68e6598400,4000000,31 ĐƯỜNG SỐ 8,Chưa xác định,3800,100000,0,20000,100000,100000,/ng,/ph,,"31 Đường số 8, Phường Tăng Nhơn Phú A, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","""Thành phố Thủ Đức - PHÙ HỢP Sinh viên | \nVị trí: Đường số 8 | Lê Văn Việt | Man Thiện | Giáp Khu CNC (gen_random_uuid(), 5p) | Cách Học viện Bưu chính (gen_random_uuid(), 3p) | \nTiện ích: Học viện Bưu chính | Chợ đêm Man Thiện | Công viên | \nThực tế: Gần trường, thuận tiện đi học""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.8674108,106.8045197
60e6ea0f-29f7-41fd-9d5f-61786e96ae9e,/kWh,/ng,0,/xe,P.009,58a0be02-4702-4ac2-bfbe-a5e8480f1028,3700000,271/3B LÊ VĂN LƯƠNG,Chưa xác định,4000,200000,0,0,0,200000,/ng,/ph,True,"271/3B Lê Văn Lương, Phường Tân Quy, Quận 7, Thành phố Hồ Chí Minh","""Quận 7 - PHÙ HỢP [SINH VIÊN RMIT & TÔN ĐỨC THẮNG] | \nVị trí: Lê Văn Lương | Nguyễn Thị Thập | Nguyễn Hữu Thọ | Giáp Quận 4 (gen_random_uuid(), 5p) | Cách Lotte Mart (gen_random_uuid(), 3p) | \nTiện ích: ĐH Tôn Đức Thắng - Rmit | Lotte Mart | BV FV | \nThực tế: Trung tâm sầm uất Quận 7, đi bộ tới trường.""",,2026-05-20 09:31:02.172335+00,2026-05-20 09:31:02.172335+00,10.7426478,106.7098108
