"id","kitchen","desk","bed","elevator","tivi","mattress","cooling_type","pet","parking_space","toilet","time","gatelock","room_area","bancony","fridge","washer","hotwater","air_conditioner","kitchent_sink","window","drying_yard","wardrobe","floor","skylight","attic","created_at","updated_at"
"7c9710f6-1ef3-4fba-b77f-def6cfd24e22",True,False,False,False,False,True,"Phòng thường",True,"Trong phòng","Riêng","Tự do","Khóa thường","",False,False,False,False,True,True,True,"Riêng",True,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"7efa587c-05ea-472d-8026-956e53864526",True,False,False,True,False,True,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20m2",False,True,NULL,True,True,True,True,"Chung",True,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"7f0c25de-f041-44a8-b0b7-96141541f793",True,False,True,True,False,True,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20",False,True,NULL,True,True,True,True,"Chung",True,"Lầu 3",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"7f135cb3-a0cc-4c8c-95ed-4303325fef5f",True,False,False,False,False,False,"Sleepbox",False,"Bãi ngoài","Chung","Tự do","Khóa thường","1,3mx2m",False,False,NULL,False,True,True,True,"Chung",False,"Lầu 1",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"8192125c-ef4c-487a-b510-56fb2811f798",True,False,True,True,False,True,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20",True,True,NULL,True,True,True,True,"Chung",True,"Lầu 3",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"82f2a64e-45ba-4d7a-9702-ff0d08751188",True,False,False,False,False,False,"Sleepbox",False,"Bãi ngoài","Chung","Tự do","Khóa thường","1,3mx2m",False,False,NULL,False,True,True,True,"Chung",False,"Lầu 1",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"830b582b-81fd-4323-95f4-2f226caab555",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20m2",False,True,NULL,True,True,True,True,"Chung",False,"Lầu 3",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"838b0c2b-a4f2-4a4f-9dbd-a43faa7bdd11",True,False,True,False,False,False,"Phòng thường",True,"Chung","Riêng","Tự do","","25m2",True,True,NULL,True,True,True,True,"Chung",True,"Trệt",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"84371bee-e3d7-4f20-9fab-593005110025",True,False,False,True,False,False,"Phòng thường",True,"Chung","Riêng","Tự do","Khóa thường","16m2",False,False,False,False,False,True,True,"Chung",False,"Lầu 2",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"84908c1e-571d-4ade-a422-23fc72f0813e",True,False,True,True,False,True,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20",True,True,NULL,True,True,True,True,"Chung",True,"Lầu 3",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"85f802df-07bd-4347-83d6-93d97f6a048d",True,False,True,True,True,True,"Phòng Studio",True,"Chung","Riêng","Tự do","Vân tay","20m2",False,True,NULL,False,True,True,False,"Chung",True,"Lầu 4",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"8817662f-f2bb-492a-af93-fccb14a36b58",True,False,False,True,False,True,"Phòng Studio",True,"Chung","Riêng","Tự do","Vân tay","22",False,False,NULL,False,True,True,False,"Chung",False,"Lầu 5",True,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"8921714c-b365-49a9-8896-93b6a6c0306a",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","18m2",False,False,False,False,True,False,True,"Chung",False,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"899b728a-2c9d-4758-8624-4146dcd54d5a",True,False,False,False,False,False,"Phòng Studio",False,"Chung","Riêng","Tự do","Thẻ từ","20",False,False,False,False,False,True,True,"Chung",False,"Lầu 2",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"8b5e56b4-0aed-4720-a874-589ec8cf537c",True,False,True,False,False,True,"Phòng thường",NULL,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,False,False,True,False,True,"Chung",True,"Trệt",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"8ccd18d9-0fa1-420a-aad5-b91c07ec83da",True,False,True,True,True,True,"Phòng thường",True,"Chung","Riêng","Tự do","Vân tay","",True,True,NULL,True,True,True,False,"Chung",True,"Lầu 4",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"920cdc9d-34ff-4450-a418-50ba68e45235",True,False,True,False,True,True,"Phòng ML",False,"Chung","Riêng","Tự do","Vân tay","18m2",False,True,NULL,True,NULL,True,True,"Chung",True,"Lầu 1",NULL,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"94f98ca2-b4e7-45e6-87d7-24559e8d30f5",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,True,NULL,False,True,False,False,"Chung",True,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"95a1d084-d2a1-4087-92ed-994893b2a856",True,False,False,True,False,False,"Phòng thường",True,"Chung","Riêng","Tự do","Khóa thường","24m2",False,False,False,False,False,True,True,"Chung",False,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"997e640e-382b-4ea7-8cbb-b09a6eb3957e",True,False,False,True,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,False,True,True,"Chung",False,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"9a96b0fe-9196-44d3-87cf-857bcad30009",True,False,True,True,True,True,"Phòng Studio",True,"Chung","Riêng","Tự do","Vân tay","20m2",False,True,NULL,False,True,True,True,"Chung",True,"Lầu 2",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"9b604152-9d8b-4871-8641-de1157d8817f",True,False,True,False,False,True,"Phòng thường",True,"Chung","Riêng","Tự do","Vân tay","24m2",False,False,NULL,False,True,True,True,"Chung",True,"Trệt",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"9bcc35b3-44b2-4d5e-b834-dfbd9124abad",True,False,True,False,False,True,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20m2",False,True,False,False,True,True,True,"Chung",True,"Lầu 2",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"9c43c78f-ea86-415b-9822-685b59dc651a",True,False,True,True,False,True,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20m2",False,True,NULL,False,True,True,True,"Chung",True,"Lầu 2",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"9d177369-49d4-47bf-b2ab-e668ed483fc2",False,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","18m2",False,False,False,False,False,False,True,"Riêng",False,"Lầu 1",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"9dc52bed-c2a3-40e1-8ca9-583081ea363b",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,True,False,True,"Chung",False,"Trệt",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"9e2dcc03-7b4a-4588-bea4-901849cd2611",True,False,False,True,False,True,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,True,False,True,"Chung",True,"Lầu 2",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"9f1af3fa-bb91-4ce1-b5a9-6c73149170d7",True,False,True,False,False,True,"Phòng thường",True,"Chung","Riêng","Tự do","Vân tay","24m2",True,False,NULL,False,False,True,True,"Chung",True,"Lầu 1",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"a00612a0-af5c-4a3b-8a3c-8d3f34842b88",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","12M2",False,False,False,False,False,False,True,"Riêng",False,"Lầu 2",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"a08c67cd-3895-412f-b688-c90aaab4e7f2",True,False,False,True,False,True,"Phòng thường",True,"Chung","Riêng","Tự do","Khóa thường","20m2",True,False,False,False,True,True,True,"Chung",True,"Lầu 4",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"a1b0d4ba-f10d-497b-9c3b-2322aefdc938",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","26m2",False,False,NULL,False,False,True,True,"Chung",False,"Lầu 2",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"a2224c34-66f5-48a0-b62d-356809fa5c49",True,False,False,True,False,False,"Phòng thường",True,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,False,False,True,True,True,"Chung",False,"Lầu 2",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"a25ded71-1036-4968-98d4-43d271335d90",True,False,True,True,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Thẻ từ","25m2",False,True,NULL,True,False,True,False,"Riêng",True,"Lầu 6",True,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"a288bbe4-5084-4560-82f5-b1f1b7236265",True,False,False,True,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","22m2",False,False,False,False,True,True,False,"Chung",False,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"a445c705-8252-4123-8731-5aef0b1da01e",True,False,False,True,False,True,"Phòng thường",True,"Chung","Riêng","Tự do","Khóa thường","20m2",False,True,NULL,True,True,True,True,"Chung",True,"Lầu 2",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"a5230765-29eb-4d47-a58a-2b919d1b16d7",True,False,False,False,False,True,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,False,False,True,False,True,"Chung",True,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"a601100c-17e2-406a-8fba-cd5d5123cf12",True,False,False,False,False,False,"Duplex",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,True,True,True,"Chung",True,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"a785fec3-e967-4e41-9c8b-bbc5148bd2fb",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","16m2",False,False,NULL,False,False,True,True,"Chung",False,"Lầu 1",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"aa6c7224-6ab9-4541-8cce-4524169897f6",True,False,False,True,False,True,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20m2",False,True,NULL,True,True,True,True,"Chung",True,"Lầu 3",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"aab4ec88-dcfd-4324-93e1-da9184884903",True,False,False,True,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","22m2",False,False,NULL,False,False,True,False,"Chung",False,"Lầu 2",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"aabb08a6-07ef-45a1-bd04-3bb087632b94",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,False,True,True,"Chung",False,"Lầu 2",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"ab952e33-f40b-4578-bd2d-aadf8b4f9e78",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","18m2",False,False,NULL,False,False,True,True,"Chung",False,"Trệt",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"ac8d6736-ab7d-40e2-bf07-605eebfb0f26",True,False,False,True,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,True,True,True,"Chung",True,"Lầu 5",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"ad71fed7-772f-4117-91ee-3f2e7ca053bc",True,False,False,False,False,False,"Sleepbox",False,"Bãi ngoài","Chung","Tự do","Khóa thường","1,3mx2m",False,False,NULL,False,True,True,True,"Chung",False,"Lầu 1",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"ada76fbe-3376-4e3e-9448-6622a60965c2",True,False,False,True,False,True,"Phòng thường",True,"Chung","Riêng","Tự do","Khóa thường","20m2",False,True,NULL,True,True,True,True,"Chung",True,"Lầu 2",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"b062273e-768b-471c-9366-1179f1440f16",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","10m2",False,False,False,False,False,False,False,"Riêng",False,"Lầu 2",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"b1951f0f-7cfe-4a24-84a6-b1b8b2d49425",True,False,True,False,False,True,"Phòng thường",True,"Chung","Riêng","Tự do","Vân tay","24m2",True,False,NULL,False,False,True,True,"Chung",True,"Lầu 2",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"b210adea-38b3-429e-b5f9-e0cc4322766a",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,False,True,True,"Chung",False,"Lầu 4",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"b23a3dc3-4827-4f9a-ab90-ba60472701f2",True,False,False,True,False,False,"Phòng thường",True,"Chung","Riêng","Tự do","Khóa thường","24m2",False,False,False,False,False,True,True,"Chung",False,"Trệt",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"b23c36e4-d985-4e7c-a5a8-bc3c7576c9eb",True,False,False,True,False,False,"Phòng thường",True,"Chung","Riêng","Tự do","Khóa thường","16m2",False,False,False,False,False,True,True,"Chung",False,"Lầu 2",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"b3455360-4439-43f7-ab98-e731d0fe6eee",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,False,True,True,"Chung",False,"Trệt",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"b46d11f8-e919-4ca2-a400-43054ae6d5e9",True,False,False,False,False,False,"Phòng thường",NULL,"Chung","Riêng","Tự do","Khóa thường","20m2",False,True,False,False,True,True,True,"Chung",True,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"b632380f-4aff-4e5d-b32f-b4231e8efb84",True,False,False,True,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,True,NULL,True,True,True,True,"Chung",True,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"b9280b6c-5b51-41f4-8142-fa5c242de8c2",True,False,False,True,False,False,"Phòng thường",True,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,False,False,True,True,True,"Chung",False,"Lầu 4",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"b9bbe9fe-04ee-4f9d-9290-bef768a5f9bb",True,False,True,True,True,True,"Phòng thường",True,"Chung","Riêng","Tự do","Vân tay","20m2",True,True,NULL,True,True,True,False,"Chung",True,"Lầu 6",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"ba495e63-fe23-424d-926f-13e5b05f336b",True,False,False,True,False,True,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20m2",False,True,NULL,True,True,True,True,"Chung",True,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"baaeafdb-893c-42c1-8d1b-fbcff171aa56",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,False,True,True,"Chung",False,"Lầu 3",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"c230f38b-3019-4cf7-afff-a9731fca4e81",True,False,False,False,False,False,"Phòng Studio",True,"Bãi ngoài","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,True,True,True,"Chung",False,"Lầu 1",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"c27a395d-260a-4146-b533-06c7375597e5",True,False,False,True,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20m2",False,False,NULL,False,False,True,True,"Chung",False,"Lầu 2",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"c3a6ac26-22bc-4c7c-98d8-cbf2892b7816",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","18m2",False,False,NULL,False,False,True,True,"Chung",False,"Trệt",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"c3ac19f8-703d-4e36-99bd-17a34672dea2",True,False,False,False,False,False,"Sleepbox",False,"Bãi ngoài","Chung","Tự do","Khóa thường","1,3mx2m",False,False,NULL,False,True,True,True,"Chung",False,"Lầu 1",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"c5439029-c002-4d5f-9dca-3c97bf5ceff2",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","26m2",False,False,NULL,False,False,True,True,"Chung",False,"Lầu 2",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"c560fbc4-08ee-4183-9def-9571acd5fc1e",True,False,False,False,False,False,"Phòng Studio",True,"Bãi ngoài","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,True,True,True,"Chung",False,"Lầu 3",True,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"c6cacca7-407c-44f9-8f66-fe46599a6de4",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20m2",False,False,NULL,False,True,True,True,"Chung",False,"Lầu 4",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"c9437cab-680c-42f8-9b70-0d155238b04f",True,False,False,True,False,True,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20m2",False,True,NULL,False,True,True,False,"Chung",True,"Lầu 3",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"ca1ce733-9766-4ada-98bf-3257d207e559",True,False,False,True,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20m2",False,False,NULL,False,False,True,True,"Chung",False,"Lầu 3",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"cd592b48-c1b7-4ccc-bc59-d3669f6b4b51",True,False,False,True,False,True,"Phòng thường",True,"Chung","Riêng","Tự do","Khóa thường","20m2",False,True,NULL,True,True,True,True,"Chung",True,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"ce882fe5-9461-45f4-b869-5a987ce088a9",True,False,False,True,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20m2",False,False,NULL,False,False,True,True,"Chung",False,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"d0557cc5-8943-45f8-99a3-0bbded497801",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,True,False,False,"Chung",True,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"d067ddb2-126d-4200-ad1a-0d63b5e52556",True,False,False,True,False,True,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20m2",False,True,NULL,True,True,True,True,"Chung",True,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"d0ab4b3c-186f-4d20-8568-3759bb6d3cce",True,False,False,False,False,False,"Phòng Studio",True,"Bãi ngoài","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,True,True,True,"Chung",False,"Lầu 4",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"d0e944c1-85c2-4086-ba7b-80f0256d21a2",False,False,True,True,False,True,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","18m2",False,False,NULL,False,True,False,True,"Chung",True,"Lầu 3",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"d1011645-1d6f-41ab-b044-fa910c772a83",True,False,True,True,False,True,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","20",False,True,NULL,True,True,True,True,"Chung",True,"Lầu 3",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"d2f4f778-9b2e-4dd9-8717-19a40ea09533",True,False,False,True,False,True,"Phòng thường",True,"Chung","Riêng","Tự do","Khóa thường","20m2",False,True,NULL,True,True,True,True,"Chung",True,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"d3335e59-6502-4538-88da-1a498b482e03",True,False,False,True,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,True,True,True,"Chung",True,"Lầu 5",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"d3c2e4ef-aeb0-40dd-b58d-bcc4ebc9d944",True,False,False,False,False,False,"Sleepbox",False,"Bãi ngoài","Chung","Tự do","Khóa thường","1,3mx2m",False,False,NULL,False,True,True,True,"Chung",False,"Lầu 1",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"d64b20ae-4952-45bf-baf7-8324e6d08b69",True,False,True,False,False,True,"1 Phòng ngủ",False,"Chung","Riêng","Tự do","Khóa thường","30m2",False,True,NULL,True,True,True,True,"Chung",True,"Trệt",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"d87167d0-3c6b-4072-aa51-565ecdb567a4",True,False,False,True,False,False,"Duplex",False,"Chung","Riêng","Tự do","Vân tay","25m2",True,False,NULL,True,True,True,True,"Chung",True,"Lầu 2",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"db899bca-7da3-47f2-95d0-47cc59ae54a6",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","26m2",False,False,NULL,False,False,True,True,"Chung",False,"Lầu 3",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"db90ea7c-67c5-40f7-9d24-1407dcd2f90e",True,False,False,True,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,True,True,True,"Chung",True,"Lầu 1",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"dba298d2-0096-4030-87a5-6f6ff31f79ed",True,False,True,False,False,False,"Phòng thường",True,"Chung","Riêng","Tự do","","25m2",True,True,NULL,True,True,True,True,"Chung",True,"Trệt",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"dee9e184-3b51-49fe-8d05-6eb7ca5a79a8",True,False,False,True,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Vân tay","22m2",False,False,NULL,False,False,True,False,"Chung",False,"Lầu 1",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"df4258b7-1565-496c-ab5c-c98564aebb4f",True,False,False,True,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",True,False,NULL,True,True,True,True,"Chung",True,"Lầu 4",True,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"e453f27a-72b5-4467-98ac-659c7a7abde3",True,False,False,True,False,True,"Phòng thường",True,"Chung","Riêng","Tự do","Khóa thường","20m2",True,False,False,False,True,True,True,"Chung",True,"Lầu 4",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"e506f70c-5f7e-4bf5-8699-123ed7d5e697",True,False,True,False,False,True,"Phòng thường",True,"Chung","Riêng","Tự do","Vân tay","24m2",False,False,NULL,False,False,True,True,"Chung",True,"Lầu 2",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"e8f8a71b-2a80-4079-88ce-64d35e9c2a39",True,False,False,False,False,False,"Phòng thường",False,"Chung","Chung","Tự do","Vân tay","25m2",False,False,False,False,False,True,False,"Chung",False,"Lầu 5",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"eb9e529e-e9f4-440b-9797-7682bee696dd",True,False,True,False,False,True,"Phòng thường",NULL,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,False,False,True,False,True,"Chung",True,"Trệt",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"ed625599-ac4d-4dce-8c34-b19c0b27ef00",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","15m2",False,False,NULL,False,True,False,True,"Chung",False,"Trệt",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"ed64c09c-34e5-4758-80da-8e65ebb431c2",True,False,False,True,False,True,"Phòng thường",True,"Chung","Riêng","Tự do","Khóa thường","20m2",False,True,NULL,True,True,True,True,"Chung",True,"Lầu 3",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"edd6fe8b-e90d-4492-b1dc-e16a3b1a58f6",True,False,False,True,False,True,"Phòng thường",True,"Chung","Riêng","Tự do","Khóa thường","20m2",False,True,NULL,True,True,True,True,"Chung",True,"Lầu 2",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"edee1e3d-c774-448a-a5e9-12b297e7369c",True,False,False,False,False,False,"Phòng thường",False,"Chung","Riêng","Tự do","Khóa thường","20m2",False,False,NULL,False,True,False,True,"Chung",False,"Trệt",False,True,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"ee76d85d-556d-4e05-8bae-b80694c1e721",True,False,False,False,False,False,"Sleepbox",False,"Bãi ngoài","Chung","Tự do","Khóa thường","1,3mx2m",False,False,NULL,False,True,True,True,"Chung",False,"Lầu 1",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
"eeb6521b-3486-4368-9541-da4c3f098881",True,False,True,False,False,True,"Phòng Studio",True,"Chung","Riêng","Tự do","Khóa thường","25m2",True,False,NULL,True,True,True,True,"Chung",True,"Lầu 1",False,False,"2026-05-20 09:38:28.98654+00","2026-05-20 09:38:28.98654+00"
